9096 -1.46  7.96
0 24 2.000000 +38 34 38 7.390000
0 24 15.600000 +52 1 12 5.570000
0 24 47.500000 +61 49 52 5.400000
0 24 29.700000 -2 13 9 6.070000
0 25 6.400000 +53 2 49 5.740000
0 25 24.200000 +1 56 23 5.770000
0 25 45.100000 -77 15 15 2.800000
0 26 17.000000 -42 18 22 2.390000
0 26 12.200000 -43 40 48 3.940000
0 26 37.400000 -0 2 59 6.190000
0 27 14.700000 -25 32 50 5.980000
0 28 2.900000 +17 53 35 5.060000
0 28 13.700000 +44 23 40 5.170000
0 27 55.700000 -33 0 26 4.810000
0 28 12.700000 +16 26 42 6.060000
0 28 20.100000 +10 11 23 6.040000
0 28 21.100000 -20 20 6 6.430000
0 28 26.400000 -39 54 54 5.430000
0 28 56.600000 +36 54 0 6.260000
0 28 43.100000 -50 31 58 6.260000
0 30 55.000000 +77 1 10 6.210000
0 30 19.900000 +59 58 38 5.940000
0 30 7.300000 +29 45 6 5.230000
0 29 51.900000 -14 51 51 6.140000
0 29 48.900000 -32 7 0 6.570000
0 30 2.400000 -3 57 26 5.720000
0 30 22.700000 -23 47 16 5.190000
0 30 27.800000 -40 56 22 6.190000
0 30 26.100000 -48 12 54 5.690000
0 31 25.300000 +66 31 10 6.180000
0 31 25.600000 +33 34 54 5.870000
0 31 46.400000 +54 31 20 4.730000
0 31 41.200000 +52 50 22 5.600000
0 31 25.000000 -48 48 13 4.770000
0 31 32.700000 -62 57 29 4.370000
0 31 33.600000 -62 57 57 4.540000
0 32 26.800000 +43 29 41 6.700000
0 33 19.300000 +70 58 54 6.420000
0 33 0.000000 +62 55 54 4.160000
0 32 35.500000 +20 17 40 5.380000
0 32 23.800000 +6 57 20 5.670000
0 32 34.500000 +27 34 50 6.670000
0 32 49.100000 +28 16 49 6.300000
0 33 10.400000 +54 53 42 5.930000
0 32 43.800000 -63 1 52 5.090000
0 34 24.900000 +66 45 1 6.480000
0 33 41.100000 -29 33 30 5.550000
0 33 23.300000 -71 15 58 6.130000
0 34 27.800000 -52 22 23 5.570000
0 34 55.300000 +13 22 16 6.400000
0 35 14.900000 -3 35 34 5.200000
0 35 32.800000 -0 30 20 5.930000
0 36 8.300000 +54 10 7 5.080000
0 35 54.700000 +13 12 24 6.410000
0 36 27.300000 +60 19 34 5.790000
0 35 41.100000 -48 0 3 5.510000
0 35 33.400000 -54 49 19 6.060000
0 36 20.000000 +27 15 17 6.500000
0 36 3.000000 -14 58 25 6.450000
0 36 6.900000 -22 50 33 6.060000
0 36 46.600000 +44 29 19 5.130000
0 36 58.300000 +53 53 49 3.660000
0 36 52.900000 +33 43 10 4.360000
0 36 47.300000 +15 13 54 5.890000
0 37 7.200000 +24 0 51 6.470000
0 37 21.100000 +35 23 58 5.480000
0 39 47.300000 +82 29 38 6.400000
0 37 20.700000 -24 46 2 5.570000
0 36 37.400000 -65 7 29 6.420000
0 37 30.500000 +3 8 7 6.390000
0 37 18.100000 -54 23 39 6.410000
0 38 33.300000 +29 18 42 4.370000
0 39 9.900000 +49 21 16 5.430000
0 39 19.700000 +30 51 39 3.270000
0 39 21.800000 +21 15 2 5.870000
0 39 55.600000 +21 26 18 5.360000
0 40 30.500000 +56 32 14 2.230000
0 38 40.800000 -73 8 14 6.850000
0 39 57.900000 -33 57 42 6.690000
0 39 52.000000 -44 47 48 6.010000
0 40 28.600000 -16 31 1 6.490000
0 40 32.900000 -23 48 16 6.140000
0 40 42.400000 -4 21 7 5.910000
0 41 7.200000 +39 27 31 5.330000
0 40 26.400000 -59 27 16 5.890000
0 42 3.400000 +66 8 51 5.830000
0 41 36.000000 +24 37 45 6.040000
0 42 3.900000 +50 30 45 4.800000
0 41 19.600000 -46 5 6 4.590000
0 42 31.100000 +58 45 12 6.170000
0 41 46.400000 -56 30 6 5.700000
0 43 28.100000 +47 1 29 4.940000
0 42 42.900000 -38 27 48 6.060000
0 42 41.800000 -60 15 45 5.980000
0 42 28.400000 -65 28 5 5.390000
0 43 35.400000 -17 59 12 2.040000
0 44 26.400000 +47 51 51 5.670000
0 43 50.200000 -12 0 42 6.020000
0 43 21.200000 -57 27 47 4.360000
0 45 39.000000 +74 59 17 5.660000
0 44 43.500000 +48 17 4 4.540000
0 44 11.400000 -10 36 34 4.760000
0 44 12.100000 -38 25 18 5.900000
0 45 17.200000 +55 13 18 5.420000
0 44 44.400000 -22 0 22 5.240000
0 44 57.100000 -42 40 36 5.940000
0 44 32.300000 -62 29 52 6.070000
0 46 39.000000 +69 19 30 6.330000
0 45 24.100000 -4 37 45 6.150000
0 45 0.000000 -53 42 54 6.150000
0 45 28.700000 -12 52 51 6.150000
0 46 15.100000 +55 18 19 6.520000
0 46 10.900000 +44 51 41 6.050000
0 45 41.700000 -16 25 27 6.470000
0 46 42.400000 +59 34 28 6.390000
0 47 46.100000 +74 50 51 5.410000
0 45 45.600000 -47 33 6 5.800000
0 46 11.800000 -22 31 19 5.500000
0 46 33.000000 +15 28 32 5.380000
0 48 9.100000 +72 40 30 5.870000
0 47 1.500000 +11 58 26 5.500000
0 47 13.600000 +19 34 44 6.130000
0 47 20.300000 +24 16 2 4.060000
0 47 23.600000 +6 44 27 5.990000
0 47 54.800000 +20 55 31 6.540000
0 47 43.300000 -18 3 41 5.700000
0 49 6.000000 +57 48 57 3.440000
0 48 1.100000 -21 43 21 5.570000
0 48 17.400000 +7 18 0 5.930000
0 48 23.000000 +5 16 50 5.750000
0 48 50.100000 +50 58 6 4.890000
0 48 41.000000 +7 35 6 4.430000
0 48 58.700000 +16 56 26 5.070000
0 49 48.800000 +41 4 44 4.530000
0 49 25.600000 -13 33 41 5.590000
0 49 13.900000 -24 8 11 5.900000
0 48 56.700000 -46 41 52 6.270000
0 49 52.800000 +27 42 39 7.000000
0 49 53.200000 +27 42 37 7.100000
0 49 33.400000 -23 21 42 6.280000
0 50 43.600000 +64 14 51 5.390000
0 50 18.300000 +45 0 8 6.150000
0 50 7.600000 -10 38 40 5.190000
0 48 35.400000 -74 55 24 5.070000
0 51 16.400000 +61 48 21 6.070000
0 50 57.400000 +51 30 29 6.390000
0 50 3.700000 -43 23 41 6.480000
0 54 53.100000 +83 42 26 5.620000
0 51 33.700000 +51 34 16 6.210000
0 50 41.200000 -50 59 13 5.220000
0 51 18.300000 +3 23 6 6.370000
0 53 4.100000 +61 7 27 4.820000
0 51 52.100000 -43 42 33 6.900000
0 52 53.400000 +38 32 55 6.690000
0 52 40.600000 -24 0 21 5.460000
0 53 0.500000 -1 8 39 4.770000
0 53 28.200000 +37 25 5 6.060000
0 53 47.600000 +52 41 21 6.270000
0 53 12.400000 -24 46 37 6.460000
0 52 24.300000 -69 30 16 6.220000
0 55 0.100000 +58 58 22 4.830000
0 54 35.200000 +19 11 18 5.740000
0 54 17.600000 -8 44 27 6.160000
0 55 5.200000 +48 40 43 6.270000
0 53 37.900000 -62 52 17 5.700000
0 54 58.000000 +23 37 42 5.470000
0 55 14.700000 +24 33 25 6.200000
0 56 12.900000 +57 59 48 6.210000
0 56 55.600000 +68 46 34 6.370000
0 55 58.500000 +27 12 34 6.090000
0 55 42.400000 -7 20 50 5.850000
0 56 42.500000 +60 43 0 2.470000
0 56 39.800000 +59 10 52 4.630000
0 56 47.100000 +60 21 46 5.550000
0 56 1.500000 -11 16 0 5.310000
0 55 55.500000 -27 46 32 6.100000
0 56 45.200000 +38 29 58 3.870000
0 55 0.300000 -69 31 37 5.450000
0 57 12.400000 +23 25 3 4.420000
0 57 39.700000 +45 50 23 6.120000
0 58 31.100000 +66 21 8 5.970000
0 57 50.200000 +28 59 32 5.420000
0 58 14.200000 +33 57 3 5.980000
0 57 54.500000 +13 41 45 6.320000
0 58 18.900000 +21 24 16 6.370000
1 0 31.000000 +70 58 59 6.390000
0 58 43.900000 -11 22 48 5.610000
0 58 36.400000 -29 21 27 4.310000
0 58 22.400000 -60 41 47 6.230000
1 0 3.400000 +44 42 40 6.840000
1 0 3.600000 +44 42 48 6.040000
0 59 49.700000 +6 28 59 6.110000
1 8 44.700000 +86 15 25 4.250000
1 33 50.400000 +89 0 56 6.460000
1 2 18.400000 +51 2 6 6.470000
1 1 18.300000 -38 55 0 5.590000
1 3 1.500000 +47 22 34 6.450000
1 2 54.300000 +41 20 42 5.980000
1 2 49.100000 +31 48 16 5.500000
1 3 37.000000 +61 4 30 5.920000
1 2 26.400000 -31 33 7 5.500000
1 2 56.600000 +7 53 24 4.280000
1 2 1.800000 -57 0 9 6.110000
1 3 2.600000 -4 50 12 5.430000
1 4 19.600000 +61 34 49 5.840000
1 4 2.400000 +52 30 8 5.990000
1 2 49.200000 -46 23 51 5.360000
1 3 17.600000 -29 31 33 6.290000
1 3 49.000000 +1 22 0 6.040000
1 4 46.800000 +51 0 36 6.540000
1 4 27.600000 +29 39 31 6.190000
1 2 42.900000 -65 27 22 6.210000
1 4 36.400000 +39 59 28 6.720000
1 16 13.500000 +87 8 43 6.250000
1 4 52.600000 +5 39 23 6.000000
1 5 5.400000 +14 56 46 5.680000
1 6 22.800000 +62 45 42 6.540000
1 5 40.900000 +21 28 24 5.340000
1 5 41.700000 +21 27 55 5.560000
1 9 12.300000 +80 0 42 6.290000
1 5 49.200000 +4 54 30 6.350000
1 5 51.400000 +4 54 34 7.250000
1 5 36.800000 -9 58 45 6.120000
1 7 0.200000 +56 56 6 6.430000
1 6 5.100000 -9 50 22 5.580000
1 7 9.500000 +53 29 54 6.380000
1 6 33.600000 +12 57 22 6.120000
1 6 7.700000 -23 59 33 6.140000
1 8 16.400000 +54 55 13 5.170000
1 6 5.000000 -46 43 7 3.310000
1 6 26.500000 -35 39 39 6.610000
1 8 0.900000 +43 56 31 5.030000
1 7 13.100000 -23 59 47 6.370000
1 8 33.300000 +58 15 49 5.790000
1 8 1.300000 +32 0 44 6.250000
1 7 57.200000 +20 44 21 5.550000
1 7 46.200000 -9 47 8 5.820000
1 8 22.200000 +5 38 59 5.520000
1 7 47.900000 -41 29 13 5.210000
1 7 18.700000 -61 46 31 5.370000
1 12 16.700000 +79 40 26 5.640000
1 8 35.400000 -10 10 56 3.450000
1 9 30.200000 +47 14 31 4.250000
1 10 39.300000 +68 46 43 5.290000
1 9 43.900000 +35 37 14 2.060000
1 8 23.100000 -55 14 45 3.920000
1 9 49.200000 +19 39 31 5.550000
1 10 18.800000 +42 4 53 5.650000
1 10 19.400000 +25 27 28 5.800000
1 11 25.600000 +64 12 10 5.550000
1 11 6.200000 +55 8 59 4.330000
1 10 11.500000 +15 40 27 6.060000
1 11 41.400000 +65 1 8 5.570000
1 10 12.000000 -8 54 22 6.400000
1 10 33.600000 +2 26 44 5.950000
1 11 10.300000 +37 43 27 5.810000
1 11 6.800000 +31 25 29 5.160000
1 10 7.400000 -57 41 40 6.410000
1 11 27.200000 +21 2 5 4.660000
1 11 39.600000 +30 5 23 4.510000
1 11 43.500000 -2 15 4 5.940000
1 13 9.900000 +61 42 21 6.410000
1 12 34.000000 +45 20 16 6.110000
1 12 59.500000 +30 3 51 6.190000
1 16 30.700000 +79 54 36 6.260000
1 12 23.400000 -30 48 8 6.520000
1 12 45.400000 -37 51 23 5.920000
1 13 44.900000 +24 35 1 4.650000
1 13 43.900000 +7 34 31 5.240000
1 13 45.300000 +7 34 42 6.300000
1 14 5.000000 +28 31 47 6.430000
1 14 7.600000 +16 8 1 5.980000
1 16 12.100000 +71 44 38 7.830000
1 14 24.000000 -7 55 23 5.130000
1 14 42.400000 +6 59 43 6.030000
1 14 49.200000 -0 58 26 5.700000
1 16 24.500000 +48 4 56 6.610000
1 15 11.100000 -45 31 53 4.960000
1 16 18.800000 +33 6 53 6.020000
1 17 5.100000 +44 54 7 6.340000
1 16 36.300000 -2 30 1 5.410000
1 17 24.100000 +31 44 41 6.730000
1 20 19.500000 +77 34 14 6.310000
1 18 10.200000 +47 25 11 6.250000
1 15 46.100000 -68 52 34 4.860000
1 17 48.000000 +3 36 52 5.160000
1 18 47.000000 +37 23 10 6.460000
1 17 3.600000 -66 23 53 6.240000
1 21 59.100000 +76 14 20 6.380000
1 20 4.900000 +58 13 54 4.980000
1 19 28.000000 +27 15 51 4.760000
1 21 5.200000 +64 39 30 6.340000
1 19 48.300000 -0 30 32 5.870000
1 23 46.800000 +78 43 33 6.070000
1 20 34.500000 -3 14 49 6.230000
1 20 27.800000 -11 14 20 6.150000
1 21 7.400000 +28 44 17 5.230000
1 22 20.400000 +45 31 44 4.880000
1 23 21.600000 +58 8 35 6.450000
1 22 37.000000 +1 43 35 6.200000
1 22 34.800000 -0 26 59 6.490000
1 22 30.500000 -19 4 53 6.350000
1 23 40.600000 +37 42 54 5.580000
1 23 37.500000 +34 14 45 6.290000
1 23 24.900000 +20 28 8 5.970000
1 25 46.500000 +70 58 48 6.490000
1 25 56.000000 +68 7 48 4.740000
1 23 31.000000 -30 56 44 5.840000
1 24 2.500000 -8 0 27 6.210000
1 24 1.400000 -8 11 0 3.600000
1 25 49.000000 +60 14 7 2.680000
1 24 20.600000 -6 54 53 5.910000
1 24 39.800000 -15 39 37 6.140000
1 24 48.700000 -2 50 55 6.150000
1 25 35.700000 +23 30 42 6.180000
1 24 40.800000 -41 29 33 5.420000
1 26 18.600000 +43 27 28 5.960000
1 26 8.700000 +34 34 47 6.310000
1 24 41.900000 -44 31 42 6.260000
1 25 37.200000 -14 35 56 4.900000
1 26 15.300000 +19 10 20 5.380000
1 26 41.700000 +19 14 25 5.500000
1 27 6.200000 +34 22 39 6.270000
1 26 27.300000 -0 23 55 6.410000
1 27 39.400000 +45 24 24 4.830000
1 27 26.600000 +41 6 2 6.460000
1 26 53.500000 +3 32 7 6.580000
1 25 5.300000 -64 22 10 5.930000
1 26 51.600000 -13 3 24 5.660000
1 27 47.000000 +40 20 8 6.600000
1 26 58.100000 -32 32 35 5.790000
2 31 48.700000 +89 15 51 2.020000
1 27 46.600000 -10 54 6 6.130000
1 28 22.900000 +7 57 41 6.200000
1 31 13.800000 +70 15 53 5.810000
1 30 52.300000 +66 5 53 6.140000
1 28 21.900000 -43 19 6 3.410000
1 30 6.200000 +47 0 26 5.270000
1 28 43.300000 -33 45 49 6.580000
1 29 52.900000 +18 21 20 6.020000
1 29 36.100000 -21 37 46 5.120000
1 30 11.100000 +6 8 38 4.840000
1 29 30.400000 -46 45 23 6.310000
1 30 22.900000 -26 12 28 5.930000
1 31 29.000000 +15 20 45 3.620000
1 32 7.600000 +34 48 0 6.390000
1 33 25.800000 +58 19 39 5.700000
1 31 15.100000 -49 4 22 3.950000
1 31 43.300000 -30 17 0 5.820000
1 33 55.900000 +59 13 55 4.710000
1 31 39.100000 -45 34 32 6.170000
1 33 3.500000 -9 0 53 6.590000
1 32 56.000000 -36 51 55 5.510000
1 34 16.600000 +37 14 14 5.880000
1 32 36.300000 -49 43 40 6.280000
1 33 42.900000 -7 1 31 5.760000
1 37 22.500000 +74 18 3 6.580000
1 34 49.100000 +18 27 38 5.890000
1 34 37.800000 -15 40 34 5.630000
1 35 52.500000 +41 4 35 6.380000
1 34 50.700000 -31 53 32 6.120000
1 36 27.200000 +48 43 22 5.920000
1 35 46.400000 +14 39 41 6.220000
1 38 30.900000 +73 2 24 5.280000
1 35 54.800000 +17 26 1 5.800000
1 36 47.800000 +41 24 20 4.090000
1 35 59.000000 -15 24 1 5.420000
1 35 15.200000 -58 8 22 6.010000
1 38 7.600000 +57 58 39 5.560000
1 36 8.400000 -29 54 27 5.690000
1 37 5.900000 +12 8 30 5.570000
1 37 59.600000 +48 37 42 3.570000
1 38 31.700000 +45 24 0 6.360000
1 37 37.700000 -9 24 14 6.240000
1 33 39.200000 -78 30 17 6.110000
1 36 44.800000 -58 16 15 6.180000
1 39 21.000000 +44 23 10 4.980000
1 40 13.100000 +53 52 6 6.390000
1 38 27.400000 -36 31 42 5.940000
1 37 42.900000 -57 14 12 0.460000
1 38 51.800000 -21 16 31 5.580000
1 38 50.000000 -25 1 19 6.700000
1 39 40.800000 +16 24 21 5.970000
1 40 39.800000 +43 17 52 5.610000
1 40 34.800000 +40 34 37 4.940000
1 42 20.500000 +68 2 35 5.590000
1 38 48.200000 -53 26 20 6.840000
1 42 55.900000 +70 37 21 5.180000
1 42 3.000000 +61 2 18 6.710000
1 42 17.800000 +58 37 40 6.370000
1 41 47.200000 +42 36 49 4.950000
1 41 18.400000 +25 44 45 6.170000
1 41 39.200000 +30 2 50 5.990000
1 39 47.400000 -56 11 53 5.870000
1 39 47.800000 -56 11 41 5.760000
1 42 58.400000 +61 25 18 6.340000
1 41 25.900000 +5 29 15 4.440000
1 42 3.500000 +35 14 44 5.640000
1 43 19.700000 +60 33 4 5.780000
1 41 44.700000 -11 19 29 5.750000
1 42 29.800000 +20 16 7 5.240000
1 41 27.300000 -38 7 59 6.170000
1 43 16.500000 +45 19 20 6.340000
1 43 39.600000 +50 41 19 4.070000
1 42 8.600000 -32 19 37 5.250000
1 42 3.000000 -36 49 57 5.720000
1 44 17.900000 +57 32 11 6.210000
1 42 43.500000 -3 41 25 4.990000
1 41 41.100000 -50 2 20 6.640000
1 44 46.100000 +57 5 21 6.250000
1 43 50.000000 +32 11 30 6.340000
1 44 26.500000 +46 8 23 6.350000
1 41 48.000000 -60 47 22 5.710000
1 42 29.300000 -53 44 26 5.520000
1 43 54.800000 -4 45 56 6.190000
1 44 55.800000 +20 4 59 6.270000
1 44 4.100000 -15 56 15 3.500000
1 45 23.600000 +9 9 28 4.260000
1 47 44.800000 +63 51 8 5.630000
1 37 55.600000 -82 58 30 5.870000
1 45 59.300000 -5 44 0 5.340000
1 45 38.800000 -25 3 9 5.310000
1 46 35.300000 +17 24 47 6.550000
1 41 21.300000 -79 8 54 6.330000
1 46 1.000000 -27 20 57 6.390000
1 47 48.000000 +46 13 47 6.320000
1 46 5.800000 -50 48 59 5.490000
1 46 6.300000 -53 31 19 5.040000
1 48 38.900000 +37 57 10 5.940000
1 48 10.900000 +16 57 20 5.840000
1 48 41.600000 +32 41 25 5.790000
1 47 16.800000 -41 45 36 6.180000
1 37 28.000000 -84 46 11 5.690000
1 49 15.700000 +47 53 49 5.820000
1 48 26.000000 +3 41 8 5.910000
1 47 47.800000 -37 9 35 6.320000
1 50 57.100000 +51 56 0 5.900000
1 50 8.500000 +22 16 31 5.860000
1 49 35.100000 -10 41 11 4.670000
1 49 19.500000 -31 4 22 6.340000
1 51 59.300000 +55 8 51 5.520000
1 50 52.000000 +11 2 36 5.940000
1 49 48.800000 -38 24 14 6.370000
1 52 9.400000 +50 47 34 5.790000
1 50 20.200000 -47 48 59 6.140000
1 52 50.800000 +51 28 29 6.260000
1 51 27.600000 -10 20 6 3.730000
1 53 48.500000 +55 35 53 6.450000
1 50 54.500000 -50 12 22 5.940000
1 54 23.700000 +63 40 12 3.380000
1 53 17.300000 +40 43 47 5.400000
1 53 4.900000 +29 34 44 3.410000
1 53 31.800000 +19 17 45 4.830000
1 53 31.800000 +19 17 37 4.750000
1 52 52.100000 -16 55 45 5.800000
1 56 0.000000 +68 41 7 4.990000
1 53 33.300000 +3 11 15 4.620000
1 47 46.500000 -80 10 36 6.060000
1 54 53.800000 +40 42 7 6.240000
1 54 57.500000 +37 7 42 6.260000
1 54 38.400000 +20 48 29 2.640000
1 53 23.200000 -38 35 41 6.100000
1 53 38.800000 -46 18 9 4.410000
1 55 54.400000 +37 16 40 5.890000
1 56 9.300000 +37 15 6 5.670000
1 54 22.000000 -42 29 49 5.110000
1 55 51.000000 +23 34 38 5.740000
1 55 53.800000 +1 50 59 6.010000
1 58 33.300000 +61 41 53 6.020000
1 57 56.400000 +41 41 40 6.780000
1 57 21.100000 +17 49 3 5.100000
1 57 43.800000 +27 48 16 5.820000
1 56 40.200000 -22 31 37 4.850000
1 55 57.500000 -51 36 32 3.700000
1 59 38.000000 +64 37 17 5.260000
1 58 33.600000 +49 12 15 5.690000
1 57 55.700000 +23 35 46 4.790000
1 54 56.100000 -67 38 50 4.690000
1 55 46.400000 -60 51 41 6.060000
2 2 57.200000 +77 54 59 6.040000
1 57 0.100000 -51 45 58 6.100000
1 57 10.000000 -47 23 6 4.830000
2 1 57.400000 +70 54 25 4.540000
1 58 26.700000 -33 4 0 6.350000
1 59 35.700000 +21 3 30 5.870000
1 59 25.900000 +12 17 41 6.090000
2 3 10.500000 +73 51 2 6.230000
2 3 26.100000 +72 25 17 3.980000
2 5 7.400000 +77 16 53 5.380000
2 0 9.200000 +3 5 50 5.880000
1 59 46.100000 -20 49 28 5.410000
1 57 53.600000 -65 25 29 6.370000
2 0 0.300000 -21 4 40 4.000000
2 2 52.700000 +64 54 5 6.000000
2 0 26.900000 -8 31 25 5.510000
1 59 38.800000 -42 1 50 5.570000
2 3 0.300000 +64 23 24 5.580000
2 2 18.100000 +54 29 15 5.040000
1 58 46.200000 -61 34 11 2.860000
2 5 31.200000 +76 6 54 5.220000
1 55 50.500000 -78 20 54 6.160000
2 1 14.700000 -30 0 6 5.350000
2 2 2.800000 +2 45 49 5.230000
2 2 2.800000 +2 45 49 4.330000
2 9 25.300000 +81 17 45 6.050000
2 4 40.100000 +65 6 12 6.520000
2 2 58.000000 +33 17 2 5.500000
1 59 41.100000 -66 3 59 6.100000
2 2 35.200000 +13 28 36 5.940000
2 1 42.400000 -44 42 49 5.140000
2 3 54.000000 +42 19 47 2.260000
2 3 54.700000 +42 19 51 4.840000
2 3 39.300000 +25 56 8 5.630000
2 2 28.100000 -29 39 54 6.420000
2 3 11.700000 +0 7 42 5.430000
2 2 58.600000 -15 18 21 5.860000
2 3 42.600000 +18 15 12 6.210000
2 3 48.200000 -0 20 25 5.930000
2 3 40.500000 -4 6 13 5.620000
2 4 29.400000 -29 17 49 4.690000
2 6 33.900000 +22 38 54 5.030000
2 6 12.300000 +8 14 51 6.310000
2 6 49.200000 +25 42 17 6.150000
2 6 29.300000 +0 2 6 6.280000
2 7 10.400000 +23 27 45 2.000000
2 8 40.500000 +58 25 25 5.670000
2 8 33.600000 +44 27 34 6.420000
2 8 29.300000 +37 51 33 4.820000
2 10 7.800000 +53 50 35 6.310000
2 9 32.600000 +34 59 14 3.000000
2 9 25.300000 +25 56 23 4.980000
2 9 23.100000 +17 13 28 6.430000
2 8 45.700000 -17 46 46 6.100000
2 13 21.200000 +74 1 40 6.290000
2 11 29.000000 +57 38 45 6.360000
2 10 52.800000 +39 2 22 5.630000
2 10 53.700000 +39 2 35 6.100000
2 9 34.800000 -24 20 45 6.480000
2 10 37.600000 +19 30 1 5.700000
2 9 9.300000 -43 31 0 5.850000
2 11 12.000000 +25 56 13 6.020000
2 11 25.000000 +31 31 35 6.230000
